Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
C , S , WAIT , 103.0
B , S , WAIT , 3478.0
C , L , WAIT , 1967.0
A , S , WAIT , 3131.0
C , S , WAIT , 3320.0
B , L , WAIT , 3296.0
A , L , WAIT , 2341.0
A , L , WAIT , 852.0
A , S , WAIT , 620.0
B , S , WAIT , 2001.0
A , S , WAIT , 3039.0
C , L , WAIT , 124.0
B , S , WAIT , 3387.0
A , L , WAIT , 384.0
B , L , WAIT , 2801.0
A , L , WAIT , 789.0
A , S , WAIT , 3542.0
A , L , WAIT , 2893.0
A , L , WAIT , 1425.0
C , S , WAIT , 826.0
C , S , WAIT , 879.0
B , S , WAIT , 3098.0
C , S , WAIT , 1053.0
C , L , WAIT , 2582.0
B , L , WAIT , 1533.0
A , L , WAIT , 3446.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
584.7956471974591 , 0.04905353012668749 , 0.0 , 15155000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
A , L , WAIT , 618.0
A , S , WAIT , 275.0
B , L , WAIT , 442.0
B , L , WAIT , 1898.0
A , S , WAIT , 3420.0
B , L , WAIT , 1664.0
C , L , WAIT , 956.0
B , S , WAIT , 2587.0
B , L , WAIT , 1787.0
B , S , WAIT , 2461.0
A , S , WAIT , 2567.0
C , L , WAIT , 150.0
A , L , WAIT , 1656.0
C , S , WAIT , 3254.0
A , L , WAIT , 1710.0
A , L , WAIT , 1510.0
C , S , WAIT , 1284.0
A , L , WAIT , 3471.0
B , S , WAIT , 234.0
A , S , WAIT , 2808.0
C , L , WAIT , 904.0
C , S , WAIT , 2995.0
C , L , WAIT , 1887.0
C , L , WAIT , 3584.0
C , L , WAIT , 1852.0
A , S , WAIT , 3243.0
B , S , WAIT , 2100.0
A , L , WAIT , 3121.0
A , L , WAIT , 631.0
C , L , WAIT , 140.0
A , S , WAIT , 947.0
A , L , WAIT , 2181.0
A , L , WAIT , 3473.0
C , S , WAIT , 5.0
B , L , WAIT , 1321.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
467.31463365111733 , 0.04654597350129686 , 0.0 , 15925000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
C , L , WAIT , 757.0
B , S , WAIT , 2329.0
A , L , WAIT , 2378.0
C , S , WAIT , 3554.0
B , S , WAIT , 2582.0
A , S , WAIT , 2829.0
A , L , WAIT , 961.0
A , L , WAIT , 2729.0
A , S , WAIT , 2761.0
A , L , WAIT , 583.0
A , L , WAIT , 2802.0
A , S , WAIT , 3516.0
B , L , WAIT , 2108.0
B , L , WAIT , 1669.0
A , L , WAIT , 744.0
B , L , WAIT , 3215.0
C , S , WAIT , 1607.0
A , S , WAIT , 1918.0
C , S , WAIT , 363.0
C , L , WAIT , 3262.0
B , L , WAIT , 466.0
C , L , WAIT , 3045.0
A , L , WAIT , 1322.0
A , S , WAIT , 2565.0
B , S , WAIT , 1048.0
C , S , WAIT , 2129.0
B , S , WAIT , 1906.0
C , S , WAIT , 2126.0
C , S , WAIT , 1148.0
B , S , WAIT , 1108.0
A , L , WAIT , 3330.0
C , L , WAIT , 1770.0
C , L , WAIT , 1882.0
B , L , WAIT , 352.0
C , L , WAIT , 2335.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
485.3988812901486 , 0.02847570388813377 , 0.0 , 15475000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
A , S , WAIT , 2433.0
B , L , WAIT , 1977.0
C , S , WAIT , 2560.0
A , S , WAIT , 2361.0
B , L , WAIT , 3265.0
C , S , WAIT , 1064.0
A , L , WAIT , 1100.0
B , L , WAIT , 173.0
C , L , WAIT , 2272.0
B , L , WAIT , 843.0
A , L , WAIT , 2167.0
A , L , WAIT , 2977.0
A , S , WAIT , 2410.0
A , L , WAIT , 1151.0
A , S , WAIT , 3510.0
C , S , WAIT , 1041.0
A , S , WAIT , 1670.0
B , L , WAIT , 1762.0
C , L , WAIT , 744.0
C , S , WAIT , 908.0
A , L , WAIT , 659.0
B , S , WAIT , 1078.0
B , S , WAIT , 834.0
A , L , WAIT , 56.0
C , S , WAIT , 695.0
B , L , WAIT , 135.0
C , S , WAIT , 1096.0
C , S , WAIT , 3297.0
A , L , WAIT , 1398.0
C , L , WAIT , 1529.0
C , L , WAIT , 3373.0
A , S , WAIT , 700.0
B , S , WAIT , 2725.0
B , S , WAIT , 2180.0
A , S , WAIT , 163.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
353.50295107172894 , 0.058002469547 , 0.0 , 15025000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
C , L , WAIT , 3562.0
A , S , WAIT , 3426.0
A , L , WAIT , 3504.0
B , L , WAIT , 3452.0
C , L , WAIT , 441.0
C , L , WAIT , 629.0
A , S , WAIT , 2979.0
C , S , WAIT , 1676.0
C , L , WAIT , 1708.0
B , L , WAIT , 233.0
B , L , WAIT , 2233.0
C , L , WAIT , 1952.0
B , L , WAIT , 1716.0
A , S , WAIT , 583.0
C , L , WAIT , 1303.0
B , S , WAIT , 905.0
A , L , WAIT , 1589.0
C , S , WAIT , 1527.0
B , L , WAIT , 1547.0
C , L , WAIT , 733.0
B , L , WAIT , 445.0
A , L , WAIT , 2620.0
C , L , WAIT , 3199.0
A , L , WAIT , 2573.0
A , L , WAIT , 2390.0
B , S , WAIT , 1266.0
B , S , WAIT , 2444.0
C , L , WAIT , 3480.0
A , S , WAIT , 1199.0
A , S , WAIT , 465.0
A , L , WAIT , 586.0
A , L , WAIT , 2695.0
C , S , WAIT , 3320.0
A , S , WAIT , 265.0
C , L , WAIT , 2035.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
512.4789087669238 , 0.04818078873899144 , 0.0 , 16375000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
B , S , WAIT , 704.0
B , L , WAIT , 732.0
B , L , WAIT , 3398.0
B , L , WAIT , 343.0
A , L , WAIT , 2147.0
B , L , WAIT , 1583.0
A , S , WAIT , 1478.0
B , L , WAIT , 2083.0
A , L , WAIT , 81.0
B , S , WAIT , 83.0
C , S , WAIT , 3593.0
A , S , WAIT , 2619.0
C , L , WAIT , 3018.0
C , S , WAIT , 1842.0
B , S , WAIT , 1690.0
C , S , WAIT , 1673.0
A , L , WAIT , 3050.0
B , L , WAIT , 2196.0
A , S , WAIT , 1824.0
B , L , WAIT , 988.0
A , S , WAIT , 1892.0
C , L , WAIT , 358.0
A , S , WAIT , 1045.0
C , L , WAIT , 1821.0
B , L , WAIT , 83.0
A , L , WAIT , 2642.0
A , L , WAIT , 1366.0
A , L , WAIT , 2497.0
B , S , WAIT , 1942.0
C , L , WAIT , 1979.0
C , S , WAIT , 3051.0
A , L , WAIT , 2213.0
C , S , WAIT , 2163.0
C , L , WAIT , 994.0
B , L , WAIT , 1783.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
519.6534338192007 , 0.0681488651067559 , 0.0 , 15925000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
A , L , WAIT , 2781.0
A , S , WAIT , 3058.0
C , L , WAIT , 1389.0
C , L , WAIT , 1687.0
A , L , WAIT , 2675.0
A , L , WAIT , 1876.0
C , S , WAIT , 2961.0
A , S , WAIT , 1432.0
C , L , WAIT , 244.0
C , S , WAIT , 980.0
C , S , WAIT , 2159.0
C , S , WAIT , 1584.0
B , L , WAIT , 2473.0
A , S , WAIT , 596.0
A , S , WAIT , 2212.0
A , L , WAIT , 3309.0
C , S , WAIT , 358.0
B , S , WAIT , 1544.0
A , L , WAIT , 12.0
C , S , WAIT , 1002.0
B , S , WAIT , 3540.0
C , S , WAIT , 3017.0
A , S , WAIT , 714.0
A , L , WAIT , 3492.0
C , S , WAIT , 2960.0
C , S , WAIT , 2493.0
B , S , WAIT , 3042.0
B , S , WAIT , 3323.0
A , S , WAIT , 537.0
B , L , WAIT , 2972.0
A , L , WAIT , 2648.0
C , L , WAIT , 3241.0
A , L , WAIT , 1277.0
A , L , WAIT , 683.0
B , L , WAIT , 546.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
438.5930813279534 , 0.029892399783052248 , 0.0 , 14800000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
B , S , WAIT , 1960.0
A , S , WAIT , 2247.0
A , L , WAIT , 2252.0
A , S , WAIT , 27.0
C , S , WAIT , 1924.0
C , L , WAIT , 2045.0
A , L , WAIT , 3111.0
C , L , WAIT , 191.0
A , S , WAIT , 1907.0
C , S , WAIT , 1972.0
B , L , WAIT , 1607.0
C , L , WAIT , 241.0
A , L , WAIT , 2690.0
C , L , WAIT , 3333.0
A , S , WAIT , 1517.0
A , S , WAIT , 2555.0
A , L , WAIT , 2459.0
A , L , WAIT , 700.0
A , L , WAIT , 6.0
A , L , WAIT , 1060.0
B , S , WAIT , 951.0
B , L , WAIT , 3201.0
A , S , WAIT , 269.0
B , S , WAIT , 244.0
A , L , WAIT , 2957.0
C , L , WAIT , 189.0
C , L , WAIT , 1897.0
C , S , WAIT , 2527.0
A , L , WAIT , 2058.0
B , L , WAIT , 2850.0
A , L , WAIT , 3515.0
A , S , WAIT , 125.0
B , S , WAIT , 567.0
A , L , WAIT , 162.0
C , L , WAIT , 1664.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
427.5924942921405 , 0.04919046609274568 , 0.0 , 15925000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
A , S , WAIT , 2514.0
B , S , WAIT , 2002.0
C , L , WAIT , 304.0
C , L , WAIT , 1451.0
A , L , WAIT , 1282.0
A , L , WAIT , 3302.0
A , S , WAIT , 315.0
A , S , WAIT , 2962.0
A , L , WAIT , 1729.0
B , L , WAIT , 1896.0
C , S , WAIT , 673.0
C , S , WAIT , 3344.0
B , L , WAIT , 1820.0
A , S , WAIT , 1751.0
A , S , WAIT , 3587.0
B , L , WAIT , 144.0
C , L , WAIT , 2712.0
A , S , WAIT , 2257.0
B , S , WAIT , 551.0
A , L , WAIT , 575.0
A , L , WAIT , 3103.0
A , S , WAIT , 1384.0
B , S , WAIT , 2198.0
B , S , WAIT , 1217.0
A , S , WAIT , 2688.0
C , L , WAIT , 1678.0
B , L , WAIT , 3041.0
A , L , WAIT , 3488.0
C , L , WAIT , 2469.0
C , S , WAIT , 2921.0
C , S , WAIT , 1713.0
A , S , WAIT , 2224.0
A , S , WAIT , 2308.0
C , L , WAIT , 3573.0
A , S , WAIT , 2037.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
493.0172921939182 , 0.009744573190003925 , 0.0 , 14800000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
B , S , WAIT , 2949.0
C , L , WAIT , 407.0
C , L , WAIT , 2132.0
B , L , WAIT , 1747.0
B , L , WAIT , 1957.0
B , S , WAIT , 770.0
B , S , WAIT , 1415.0
B , S , WAIT , 3432.0
B , S , WAIT , 265.0
C , S , WAIT , 416.0
A , L , WAIT , 2909.0
C , L , WAIT , 3139.0
C , S , WAIT , 2479.0
A , L , WAIT , 2254.0
A , L , WAIT , 1547.0
A , S , WAIT , 1781.0
A , S , WAIT , 3495.0
A , L , WAIT , 3247.0
A , S , WAIT , 1459.0
B , L , WAIT , 918.0
B , L , WAIT , 1314.0
B , L , WAIT , 3327.0
C , L , WAIT , 1590.0
A , L , WAIT , 1919.0
C , L , WAIT , 3267.0
A , L , WAIT , 419.0
A , S , WAIT , 794.0
A , S , WAIT , 2480.0
A , S , WAIT , 1483.0
C , S , WAIT , 772.0
B , S , WAIT , 2541.0
A , S , WAIT , 2857.0
B , S , WAIT , 1839.0
A , S , WAIT , 2950.0
C , L , WAIT , 1142.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
501.4554056033059 , 0.053899020663026154 , 0.0 , 15025000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
C , L , WAIT , 14.0
A , S , WAIT , 72.0
B , S , WAIT , 866.0
B , L , WAIT , 2729.0
A , L , WAIT , 2018.0
B , S , WAIT , 2634.0
B , S , WAIT , 1712.0
C , L , WAIT , 267.0
A , L , WAIT , 1562.0
C , L , WAIT , 2944.0
B , S , WAIT , 2642.0
C , S , WAIT , 1902.0
A , S , WAIT , 3463.0
B , S , WAIT , 3182.0
C , S , WAIT , 676.0
A , S , WAIT , 774.0
A , L , WAIT , 820.0
A , L , WAIT , 1577.0
C , S , WAIT , 3292.0
C , L , WAIT , 3448.0
A , S , WAIT , 1389.0
A , L , WAIT , 3366.0
B , L , WAIT , 1863.0
A , S , WAIT , 3586.0
C , S , WAIT , 2670.0
C , L , WAIT , 2957.0
B , L , WAIT , 1835.0
A , S , WAIT , 1994.0
B , S , WAIT , 704.0
A , L , WAIT , 2676.0
A , S , WAIT , 1634.0
C , L , WAIT , 1208.0
B , L , WAIT , 2779.0
C , S , WAIT , 3124.0
A , L , WAIT , 2340.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
532.737646570382 , 0.038896488579671734 , 0.0 , 15025000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
B , S , WAIT , 1417.0
A , S , WAIT , 3591.0
A , S , WAIT , 1250.0
C , S , WAIT , 3405.0
A , L , WAIT , 1291.0
C , L , WAIT , 2526.0
B , L , WAIT , 2041.0
A , S , WAIT , 915.0
A , S , WAIT , 1599.0
A , L , WAIT , 2037.0
C , L , WAIT , 634.0
A , S , WAIT , 2313.0
C , S , WAIT , 3530.0
C , L , WAIT , 642.0
A , S , WAIT , 187.0
C , S , WAIT , 959.0
C , L , WAIT , 1907.0
C , S , WAIT , 3500.0
B , L , WAIT , 572.0
B , L , WAIT , 121.0
A , L , WAIT , 2869.0
A , L , WAIT , 2842.0
A , S , WAIT , 2148.0
C , L , WAIT , 2849.0
B , S , WAIT , 1781.0
A , S , WAIT , 2549.0
B , L , WAIT , 3055.0
B , S , WAIT , 1751.0
C , S , WAIT , 2540.0
B , L , WAIT , 1120.0
C , L , WAIT , 241.0
A , L , WAIT , 2777.0
A , L , WAIT , 680.0
C , S , WAIT , 3220.0
A , L , WAIT , 2055.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
431.37293938575624 , 0.033744308636805984 , 0.0 , 15250000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
B , L , WAIT , 1269.0
A , L , WAIT , 2441.0
A , L , WAIT , 1396.0
A , L , WAIT , 3468.0
C , L , WAIT , 99.0
B , L , WAIT , 1513.0
C , L , WAIT , 3065.0
A , L , WAIT , 1486.0
A , S , WAIT , 3132.0
B , S , WAIT , 1054.0
A , L , WAIT , 1392.0
C , L , WAIT , 3072.0
B , S , WAIT , 1368.0
C , S , WAIT , 997.0
A , L , WAIT , 676.0
B , L , WAIT , 2286.0
A , L , WAIT , 522.0
B , L , WAIT , 488.0
A , L , WAIT , 1099.0
B , L , WAIT , 1697.0
B , S , WAIT , 1791.0
A , L , WAIT , 3407.0
A , S , WAIT , 83.0
A , L , WAIT , 1930.0
A , L , WAIT , 1749.0
C , L , WAIT , 456.0
A , L , WAIT , 1049.0
C , S , WAIT , 626.0
B , L , WAIT , 2845.0
C , S , WAIT , 2336.0
C , L , WAIT , 1424.0
B , L , WAIT , 730.0
B , S , WAIT , 1779.0
C , S , WAIT , 3023.0
B , L , WAIT , 1102.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
382.26009277529755 , 0.0611822058452265 , 0.0 , 16825000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
A , L , WAIT , 3198.0
C , L , WAIT , 152.0
B , S , WAIT , 1634.0
A , L , WAIT , 639.0
A , L , WAIT , 2599.0
A , L , WAIT , 1140.0
C , L , WAIT , 3467.0
C , S , WAIT , 723.0
C , L , WAIT , 1604.0
C , L , WAIT , 3505.0
A , L , WAIT , 1660.0
B , S , WAIT , 749.0
B , S , WAIT , 3158.0
A , S , WAIT , 725.0
B , S , WAIT , 843.0
A , L , WAIT , 2478.0
A , L , WAIT , 1214.0
C , S , WAIT , 3432.0
A , S , WAIT , 193.0
A , L , WAIT , 2136.0
A , L , WAIT , 236.0
A , L , WAIT , 13.0
A , L , WAIT , 3567.0
A , S , WAIT , 1484.0
A , S , WAIT , 2058.0
B , S , WAIT , 91.0
B , S , WAIT , 1951.0
A , S , WAIT , 929.0
C , L , WAIT , 1288.0
A , L , WAIT , 1864.0
C , S , WAIT , 888.0
A , S , WAIT , 3246.0
A , L , WAIT , 1894.0
C , L , WAIT , 2421.0
A , L , WAIT , 83.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
385.59262036320604 , 0.047631798073357254 , 0.0 , 15700000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
C , L , WAIT , 2697.0
B , S , WAIT , 3353.0
C , S , WAIT , 1785.0
A , S , WAIT , 2173.0
A , L , WAIT , 1978.0
C , L , WAIT , 2906.0
C , L , WAIT , 2377.0
C , L , WAIT , 1260.0
C , S , WAIT , 2612.0
A , S , WAIT , 3232.0
A , L , WAIT , 3195.0
B , S , WAIT , 3243.0
A , L , WAIT , 778.0
C , L , WAIT , 235.0
C , S , WAIT , 3128.0
A , S , WAIT , 1271.0
B , S , WAIT , 2418.0
A , L , WAIT , 858.0
C , S , WAIT , 2635.0
A , L , WAIT , 997.0
B , L , WAIT , 276.0
B , L , WAIT , 1858.0
C , L , WAIT , 31.0
A , L , WAIT , 1732.0
A , S , WAIT , 3294.0
C , L , WAIT , 1577.0
C , S , WAIT , 1023.0
A , S , WAIT , 2021.0
A , L , WAIT , 1324.0
A , S , WAIT , 2562.0
B , S , WAIT , 1510.0
B , L , WAIT , 1247.0
A , S , WAIT , 584.0
A , L , WAIT , 391.0
C , L , WAIT , 1450.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
355.64775684800657 , 0.06546437479734571 , 0.0 , 15475000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
A , L , WAIT , 839.0
C , L , WAIT , 668.0
A , L , WAIT , 350.0
B , S , WAIT , 1824.0
C , S , WAIT , 2068.0
A , S , WAIT , 3141.0
C , S , WAIT , 1901.0
C , L , WAIT , 3600.0
B , S , WAIT , 2957.0
A , L , WAIT , 607.0
B , L , WAIT , 1742.0
C , L , WAIT , 1334.0
C , L , WAIT , 1024.0
A , S , WAIT , 549.0
C , S , WAIT , 514.0
B , L , WAIT , 158.0
A , L , WAIT , 1402.0
A , S , WAIT , 3061.0
A , S , WAIT , 3042.0
A , L , WAIT , 2301.0
B , S , WAIT , 2273.0
A , S , WAIT , 2721.0
C , S , WAIT , 3249.0
B , S , WAIT , 2445.0
A , L , WAIT , 3511.0
A , L , WAIT , 178.0
A , S , WAIT , 484.0
B , S , WAIT , 2729.0
B , S , WAIT , 2915.0
C , S , WAIT , 1987.0
A , S , WAIT , 3064.0
B , S , WAIT , 94.0
A , L , WAIT , 1852.0
C , L , WAIT , 1407.0
C , L , WAIT , 3546.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
518.7405848959218 , 0.06272209125366267 , 0.0 , 14800000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
C , S , WAIT , 2633.0
B , S , WAIT , 3599.0
C , L , WAIT , 1535.0
A , L , WAIT , 1330.0
B , L , WAIT , 150.0
A , L , WAIT , 3462.0
A , S , WAIT , 3007.0
C , S , WAIT , 3391.0
C , S , WAIT , 2318.0
A , L , WAIT , 3351.0
B , L , WAIT , 1838.0
B , L , WAIT , 182.0
C , L , WAIT , 2792.0
A , L , WAIT , 1040.0
B , L , WAIT , 1893.0
A , L , WAIT , 1189.0
A , L , WAIT , 1762.0
A , L , WAIT , 1993.0
C , L , WAIT , 475.0
B , S , WAIT , 1097.0
C , L , WAIT , 3005.0
C , S , WAIT , 863.0
C , L , WAIT , 1785.0
C , S , WAIT , 2414.0
B , S , WAIT , 783.0
A , S , WAIT , 2286.0
C , L , WAIT , 1217.0
A , S , WAIT , 597.0
C , S , WAIT , 44.0
A , S , WAIT , 988.0
A , L , WAIT , 658.0
B , S , WAIT , 2153.0
A , S , WAIT , 1756.0
A , L , WAIT , 470.0
C , S , WAIT , 1675.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
346.949332096431 , 0.04043672973444832 , 0.0 , 15475000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
C , S , WAIT , 359.0
C , S , WAIT , 1078.0
B , L , WAIT , 836.0
A , S , WAIT , 690.0
B , S , WAIT , 1035.0
A , L , WAIT , 1817.0
A , S , WAIT , 1771.0
C , S , WAIT , 3045.0
A , L , WAIT , 1755.0
A , S , WAIT , 2922.0
A , L , WAIT , 338.0
B , L , WAIT , 2166.0
A , S , WAIT , 3423.0
B , L , WAIT , 22.0
C , S , WAIT , 3048.0
A , S , WAIT , 2448.0
B , L , WAIT , 2821.0
C , S , WAIT , 3531.0
A , L , WAIT , 3465.0
B , S , WAIT , 1341.0
A , S , WAIT , 807.0
C , L , WAIT , 3494.0
C , S , WAIT , 1621.0
A , S , WAIT , 1886.0
A , S , WAIT , 1416.0
B , L , WAIT , 3237.0
A , S , WAIT , 3578.0
B , S , WAIT , 615.0
C , S , WAIT , 3570.0
C , S , WAIT , 1657.0
A , L , WAIT , 210.0
A , S , WAIT , 1126.0
C , L , WAIT , 1178.0
B , S , WAIT , 3220.0
A , L , WAIT , 2837.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
480.5789678228081 , 0.016091167743444962 , 0.0 , 14125000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
A , S , WAIT , 546.0
B , L , WAIT , 373.0
A , L , WAIT , 1424.0
A , S , WAIT , 877.0
B , L , WAIT , 2877.0
B , S , WAIT , 3375.0
C , S , WAIT , 3351.0
A , S , WAIT , 2265.0
A , S , WAIT , 2829.0
B , L , WAIT , 2552.0
B , L , WAIT , 2752.0
C , L , WAIT , 3285.0
A , L , WAIT , 2095.0
A , S , WAIT , 3481.0
C , L , WAIT , 3178.0
C , S , WAIT , 2672.0
C , L , WAIT , 1491.0
A , S , WAIT , 2970.0
B , L , WAIT , 305.0
B , L , WAIT , 1685.0
C , S , WAIT , 153.0
A , S , WAIT , 3421.0
B , L , WAIT , 861.0
A , L , WAIT , 1503.0
B , S , WAIT , 555.0
A , L , WAIT , 983.0
A , L , WAIT , 2449.0
A , S , WAIT , 1508.0
A , S , WAIT , 1952.0
A , S , WAIT , 1302.0
A , L , WAIT , 1571.0
B , S , WAIT , 1254.0
C , S , WAIT , 998.0
C , S , WAIT , 1620.0
B , S , WAIT , 713.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
522.9280438800123 , 0.04689834048188516 , 0.0 , 14800000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
A , L , WAIT , 2300.0
C , S , WAIT , 850.0
B , S , WAIT , 3076.0
A , L , WAIT , 1130.0
A , S , WAIT , 391.0
B , S , WAIT , 1193.0
A , L , WAIT , 1351.0
B , L , WAIT , 607.0
C , L , WAIT , 327.0
C , S , WAIT , 2808.0
A , L , WAIT , 2702.0
B , S , WAIT , 2620.0
C , L , WAIT , 2812.0
B , L , WAIT , 1709.0
C , S , WAIT , 3428.0
A , L , WAIT , 2727.0
C , L , WAIT , 409.0
A , L , WAIT , 2373.0
B , S , WAIT , 2705.0
A , S , WAIT , 1292.0
C , S , WAIT , 311.0
C , L , WAIT , 2172.0
B , S , WAIT , 683.0
C , S , WAIT , 2786.0
B , S , WAIT , 1462.0
C , S , WAIT , 1425.0
C , L , WAIT , 2117.0
A , S , WAIT , 3592.0
C , L , WAIT , 3210.0
A , S , WAIT , 1468.0
A , S , WAIT , 1397.0
C , S , WAIT , 915.0
A , L , WAIT , 48.0
B , S , WAIT , 2951.0
A , L , WAIT , 1670.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
422.8927182392287 , 0.05438096651415605 , 0.0 , 14800000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
B , S , WAIT , 1031.0
C , S , WAIT , 1274.0
A , L , WAIT , 1759.0
B , L , WAIT , 649.0
B , S , WAIT , 1691.0
B , L , WAIT , 2940.0
B , S , WAIT , 2567.0
A , L , WAIT , 1228.0
B , L , WAIT , 1206.0
A , S , WAIT , 3231.0
A , L , WAIT , 300.0
A , L , WAIT , 2687.0
C , L , WAIT , 1128.0
A , S , WAIT , 3225.0
C , L , WAIT , 345.0
B , S , WAIT , 2736.0
B , S , WAIT , 3557.0
A , S , WAIT , 1859.0
C , L , WAIT , 1450.0
C , L , WAIT , 2071.0
A , L , WAIT , 1977.0
A , S , WAIT , 1167.0
A , L , WAIT , 2337.0
C , L , WAIT , 3245.0
B , L , WAIT , 3393.0
A , L , WAIT , 651.0
A , L , WAIT , 3552.0
C , S , WAIT , 823.0
C , S , WAIT , 2293.0
B , L , WAIT , 1333.0
A , L , WAIT , 496.0
B , S , WAIT , 2625.0
A , S , WAIT , 2144.0
A , L , WAIT , 2243.0
C , S , WAIT , 2438.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
349.982547806793 , 0.039373813339343845 , 0.0 , 15700000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
A , L , WAIT , 1617.0
A , L , WAIT , 3172.0
A , L , WAIT , 33.0
C , L , WAIT , 3131.0
C , S , WAIT , 2875.0
C , L , WAIT , 3329.0
B , S , WAIT , 3432.0
A , S , WAIT , 1579.0
B , L , WAIT , 682.0
B , L , WAIT , 683.0
B , S , WAIT , 2341.0
A , S , WAIT , 2095.0
C , S , WAIT , 2187.0
C , L , WAIT , 3122.0
A , S , WAIT , 2268.0
C , L , WAIT , 3464.0
A , L , WAIT , 467.0
A , S , WAIT , 2910.0
C , S , WAIT , 2537.0
A , L , WAIT , 208.0
B , L , WAIT , 2635.0
B , L , WAIT , 848.0
A , L , WAIT , 1199.0
C , L , WAIT , 2875.0
A , L , WAIT , 1431.0
C , S , WAIT , 871.0
A , L , WAIT , 3142.0
A , S , WAIT , 814.0
C , S , WAIT , 1442.0
B , L , WAIT , 1841.0
B , S , WAIT , 80.0
B , S , WAIT , 2395.0
C , S , WAIT , 2797.0
C , L , WAIT , 17.0
C , S , WAIT , 673.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
444.08623379980736 , 0.059706056594696376 , 0.0 , 15475000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
B , L , WAIT , 3542.0
C , L , WAIT , 1148.0
B , L , WAIT , 1928.0
B , L , WAIT , 1806.0
B , S , WAIT , 1784.0
A , L , WAIT , 2252.0
B , S , WAIT , 3468.0
C , L , WAIT , 3069.0
A , L , WAIT , 1287.0
C , L , WAIT , 873.0
A , S , WAIT , 1152.0
C , L , WAIT , 3469.0
A , S , WAIT , 2337.0
A , L , WAIT , 989.0
C , S , WAIT , 1011.0
A , S , WAIT , 1637.0
B , L , WAIT , 3391.0
B , L , WAIT , 3434.0
A , S , WAIT , 1783.0
B , S , WAIT , 246.0
A , L , WAIT , 1128.0
A , S , WAIT , 2771.0
A , S , WAIT , 3463.0
C , L , WAIT , 281.0
A , S , WAIT , 1048.0
C , S , WAIT , 3578.0
C , S , WAIT , 2670.0
A , S , WAIT , 1198.0
