Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
Linka C , Malý , S čakaním , 1318.2560056656455
Linka B , Veľký , Bez čakania , 1776.3583176392494
Linka A , Veľký , S čakaním , 756.7293360131464
Linka A , Malý , S čakaním , 2121.8759901911017
Linka A , Malý , S čakaním , 3536.3385199835684
Linka B , Malý , S čakaním , 53.582368108048954
Linka C , Malý , S čakaním , 122.0226959094473
Linka A , Malý , Bez čakania , 606.6174852400678
Linka B , Veľký , Bez čakania , 2730.711170956698
Linka B , Veľký , S čakaním , 2648.3905513672153
Linka B , Malý , Bez čakania , 2596.791735118157
Linka C , Veľký , S čakaním , 789.8981215533196
Linka C , Malý , S čakaním , 3146.764364068159
Linka A , Malý , Bez čakania , 1446.0459777506335
Linka C , Malý , S čakaním , 2228.6606956437004
Linka B , Malý , S čakaním , 1350.5548859926284
Linka A , Veľký , S čakaním , 2907.7629830756864
Linka C , Veľký , S čakaním , 1565.8117350433056
Linka C , Malý , S čakaním , 2936.0389827146123
Linka A , Veľký , Bez čakania , 310.09344713581106
Linka B , Veľký , Bez čakania , 2362.6027880418983
Linka C , Veľký , Bez čakania , 864.3857210521873
Linka B , Veľký , S čakaním , 7.329739390211909
Linka C , Veľký , Bez čakania , 1559.3917872121576
Linka C , Malý , Bez čakania , 2831.123866680052
Linka B , Veľký , Bez čakania , 1158.787851317624
Linka B , Malý , S čakaním , 194.34977646968838
Linka B , Veľký , Bez čakania , 764.1101950843789
Linka B , Veľký , Bez čakania , 1808.860631414512
Linka B , Veľký , Bez čakania , 685.6503148210467
Linka B , Malý , S čakaním , 1611.591089757489
Linka C , Veľký , Bez čakania , 1174.0276273937704
Linka A , Veľký , Bez čakania , 1293.570750429508
Linka A , Veľký , Bez čakania , 740.5645328457063
Priemerný čas čakania, Percent nestihli
109.44393617929336 , 0.04183342427081891

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
Linka A , Veľký , S čakaním , 3388.0412890437256
Linka A , Veľký , Bez čakania , 641.7702318609641
Linka C , Veľký , S čakaním , 2226.858726866112
Linka B , Veľký , Bez čakania , 3443.256496212255
Linka C , Veľký , Bez čakania , 3013.51948978351
Linka C , Veľký , Bez čakania , 506.7824891668637
Linka B , Malý , Bez čakania , 1827.1403546547492
Linka C , Malý , S čakaním , 205.78084891679444
Linka C , Veľký , Bez čakania , 2525.950929840935
Linka B , Veľký , Bez čakania , 2925.8055154903946
Linka A , Veľký , S čakaním , 2272.732685245924
Linka C , Malý , S čakaním , 3081.694237038177
Linka A , Malý , S čakaním , 1356.6659966234959
Linka A , Malý , Bez čakania , 1095.4386225487071
Linka C , Malý , S čakaním , 1047.7258720014224
Linka B , Veľký , S čakaním , 2681.1693972104536
Linka A , Veľký , S čakaním , 848.1132401859142
Linka A , Veľký , S čakaním , 550.2083982560248
Linka C , Malý , S čakaním , 3106.3075830897933
Linka B , Malý , S čakaním , 2906.581147892605
Linka A , Malý , S čakaním , 2963.681508037611
Linka B , Malý , S čakaním , 3455.071492569954
Linka C , Malý , Bez čakania , 1580.232479183291
Linka C , Malý , Bez čakania , 3576.318782829852
Linka A , Malý , Bez čakania , 680.4255194832004
Linka B , Malý , Bez čakania , 441.09952344592625
Linka B , Veľký , S čakaním , 2300.715366221832
Linka B , Veľký , S čakaním , 369.3657878074738
Linka B , Malý , S čakaním , 92.51946366296741
Linka A , Malý , S čakaním , 3380.164130449632
Linka C , Malý , Bez čakania , 2295.6941463479056
Linka C , Malý , Bez čakania , 378.8670912208901
Linka A , Veľký , S čakaním , 901.9401867605981
Linka C , Malý , S čakaním , 2695.1279643768644
Linka A , Veľký , Bez čakania , 2313.3272806331697
Linka C , Veľký , Bez čakania , 2488.025450144122
Linka C , Veľký , Bez čakania , 92.49691226426337
Linka B , Veľký , S čakaním , 1071.047580226595
Linka A , Veľký , S čakaním , 3064.1690653208902
Linka B , Malý , Bez čakania , 2846.3454685348465
Linka C , Malý , Bez čakania , 1985.6484850355894
Linka B , Veľký , Bez čakania , 3597.9026194811313
Linka B , Veľký , S čakaním , 347.3107565732148
Linka B , Malý , Bez čakania , 612.8211170066779
Linka C , Veľký , Bez čakania , 2872.7090969885294
Linka C , Veľký , Bez čakania , 1280.4650349072724
Linka A , Malý , Bez čakania , 784.084995523554
Linka B , Veľký , Bez čakania , 793.4637937122078
Linka C , Veľký , Bez čakania , 1196.9701833239424
Linka B , Malý , Bez čakania , 2746.4382293574754
Linka B , Malý , S čakaním , 1523.9450309787871
Linka A , Veľký , Bez čakania , 855.1196678139559
Linka B , Malý , S čakaním , 2075.5269146052938
Linka B , Veľký , Bez čakania , 2596.298723347294
Linka B , Malý , Bez čakania , 1530.5834847047092
Linka B , Malý , Bez čakania , 888.1308536549401
Linka A , Malý , S čakaním , 1374.0175293064297
Linka C , Malý , Bez čakania , 3360.1485653163236
Linka B , Veľký , Bez čakania , 2070.7433562916085
Linka C , Malý , S čakaním , 1138.0224635255586
Linka C , Malý , S čakaním , 1205.233732492596
Linka C , Malý , Bez čakania , 1829.3988793513217
Linka A , Veľký , Bez čakania , 3126.9114036189762
Linka C , Veľký , S čakaním , 1823.049216712627
Linka C , Veľký , S čakaním , 2457.900530921472
Linka B , Veľký , S čakaním , 3586.6235980679667
Linka C , Malý , Bez čakania , 24.077977827091956
Linka B , Veľký , Bez čakania , 3298.57249659396
Linka C , Veľký , Bez čakania , 2822.94332940666
Linka A , Veľký , Bez čakania , 3254.249879531131
Linka C , Malý , S čakaním , 373.05544899240476
Linka A , Veľký , S čakaním , 3440.437132707827
Linka A , Veľký , Bez čakania , 2843.938272664884
Linka C , Veľký , Bez čakania , 2058.8333022087754
Linka A , Veľký , Bez čakania , 822.0656196888257
Linka A , Malý , S čakaním , 3123.6377874581012
Linka B , Veľký , S čakaním , 1907.9376899316267
Linka C , Malý , S čakaním , 867.6701784148669
Linka A , Veľký , S čakaním , 2578.1399150474354
Linka C , Veľký , Bez čakania , 3454.396147806389
Linka A , Malý , Bez čakania , 2777.606251238766
Linka A , Veľký , S čakaním , 2541.915057866463
Linka A , Veľký , S čakaním , 195.2658195805045
Linka A , Malý , S čakaním , 1293.0238664006852
Linka C , Veľký , S čakaním , 451.0318155737685
Linka B , Malý , Bez čakania , 1006.9807830087944
Linka B , Veľký , S čakaním , 2793.719892399126
Linka C , Malý , S čakaním , 983.9206078269814
Linka B , Malý , S čakaním , 505.7390200067797
Linka B , Malý , Bez čakania , 2995.017221134967
Priemerný čas čakania, Percent nestihli
101.21366415548451 , 0.023213661536570347

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
Linka C , Veľký , S čakaním , 1053.8696012708135
Linka A , Malý , S čakaním , 3147.0600486787275
Linka C , Malý , S čakaním , 1350.9519300988195
Linka A , Malý , Bez čakania , 2468.5293677821473
Linka A , Veľký , Bez čakania , 2077.65193976864
Linka B , Malý , Bez čakania , 2836.724597198026
Linka A , Veľký , S čakaním , 1627.2799847058943
Linka C , Veľký , Bez čakania , 2459.8836423441203
Linka C , Malý , S čakaním , 2973.8533301542057
Linka C , Malý , Bez čakania , 2085.8536116429686
Linka A , Malý , Bez čakania , 809.7979927236843
Linka A , Malý , Bez čakania , 2256.337778296118
Linka A , Veľký , Bez čakania , 977.0717830689501
Linka C , Veľký , Bez čakania , 1387.181886599814
Linka C , Veľký , Bez čakania , 1883.1642031811966
Linka C , Malý , S čakaním , 1032.9958694115007
Linka B , Veľký , S čakaním , 2441.680227847785
Linka B , Veľký , S čakaním , 2485.309558723678
Linka A , Malý , S čakaním , 1252.689090322477
Linka B , Veľký , Bez čakania , 2545.3794628154164
Linka B , Veľký , S čakaním , 2837.1586148441556
Linka A , Malý , Bez čakania , 2423.2073114989616
Linka A , Malý , S čakaním , 1088.0292507350782
Linka C , Veľký , S čakaním , 3193.1084790429027
Linka C , Malý , Bez čakania , 2605.716296208707
Linka A , Malý , S čakaním , 2096.675236084176
Linka A , Veľký , Bez čakania , 1877.7752550034618
Linka C , Veľký , Bez čakania , 3353.065543708267
Linka C , Malý , Bez čakania , 2632.0716904075475
Linka B , Malý , Bez čakania , 1305.691329513499
Linka A , Malý , Bez čakania , 3108.1552007675195
Linka A , Veľký , Bez čakania , 2293.982456219633
Linka B , Veľký , S čakaním , 2894.9301644518496
Linka A , Malý , S čakaním , 3504.9703845008166
Linka C , Malý , S čakaním , 514.7659196871167
Linka C , Malý , Bez čakania , 2169.2536589020583
Linka C , Malý , S čakaním , 412.09122236665576
Linka A , Malý , S čakaním , 104.16916917992265
Linka C , Malý , S čakaním , 873.5734121425916
Linka B , Malý , Bez čakania , 1620.0694826208992
Linka C , Malý , Bez čakania , 3091.92379654094
Linka B , Malý , S čakaním , 2388.6496018395014
Linka C , Malý , S čakaním , 157.97390349434747
Linka B , Malý , S čakaním , 1769.7187328966452
Linka C , Malý , S čakaním , 271.99893587259197
Linka B , Malý , S čakaním , 3389.5563685534516
Linka C , Malý , Bez čakania , 1906.6838864073823
Linka A , Malý , S čakaním , 1644.1559875725
Linka B , Veľký , S čakaním , 227.92002860147593
Linka C , Veľký , S čakaním , 701.5675456957831
Linka C , Malý , Bez čakania , 2687.916293509679
Linka B , Malý , Bez čakania , 101.62220466154758
Linka A , Veľký , S čakaním , 2268.0755930002106
Linka B , Malý , S čakaním , 1893.9090330815347
Linka C , Malý , S čakaním , 3553.309564530494
Linka C , Malý , S čakaním , 2951.151753200807
Linka A , Veľký , S čakaním , 882.3252162323937
Linka A , Malý , Bez čakania , 3510.3028330628254
Linka B , Malý , Bez čakania , 3494.197182344255
Linka B , Veľký , Bez čakania , 2719.948044547541
Linka A , Veľký , S čakaním , 1255.396665372261
Linka B , Malý , S čakaním , 1354.1574673857199
Linka B , Malý , Bez čakania , 1125.7565479608995
Linka A , Veľký , Bez čakania , 318.4209514261436
Linka C , Malý , S čakaním , 24.64821835239097
Linka A , Veľký , Bez čakania , 2352.182011653246
Linka B , Veľký , S čakaním , 1898.2751029291683
Linka C , Veľký , Bez čakania , 1172.3332691069982
Linka A , Veľký , S čakaním , 944.8036448143793
Linka B , Malý , S čakaním , 1568.8283082453947
Linka B , Veľký , S čakaním , 1117.768511859368
Linka B , Veľký , Bez čakania , 1562.548634662589
Linka C , Veľký , S čakaním , 503.1335998079385
Linka C , Malý , S čakaním , 1359.6788697198044
Linka B , Malý , Bez čakania , 972.0026000064066
Linka C , Malý , Bez čakania , 451.30572988248423
Linka B , Veľký , Bez čakania , 3540.820805518732
Linka A , Veľký , Bez čakania , 1338.7624049425522
Linka B , Malý , S čakaním , 2912.781120654922
Linka A , Veľký , Bez čakania , 1294.9701194455167
Linka A , Malý , Bez čakania , 2681.0134927331833
Linka C , Malý , Bez čakania , 434.5793696648348
Linka B , Malý , Bez čakania , 246.69721636032472
Linka A , Malý , Bez čakania , 353.93588186268863
Linka C , Veľký , S čakaním , 768.4103470213685
Linka B , Malý , Bez čakania , 2454.9240891057066
Linka C , Veľký , Bez čakania , 2411.3820442419046
Linka B , Malý , Bez čakania , 306.3726655097688
Linka B , Veľký , Bez čakania , 2766.5870990855565
Linka B , Veľký , Bez čakania , 2705.23637019301
Linka B , Malý , S čakaním , 2785.093821037832
Priemerný čas čakania, Percent nestihli
107.78846960872409 , 0.01684681306970588

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
Linka A , Veľký , S čakaním , 1672.8435308170306
Linka C , Malý , Bez čakania , 3470.7804885983696
Linka A , Malý , Bez čakania , 2924.1427438270157
Linka C , Veľký , S čakaním , 930.8201652510269
Linka C , Veľký , Bez čakania , 3356.6381060804806
Linka C , Malý , S čakaním , 2093.3484270554018
Linka B , Malý , Bez čakania , 600.9881962508655
Linka B , Malý , S čakaním , 2885.587228450718
Linka C , Malý , Bez čakania , 2254.7348442779376
Linka B , Veľký , Bez čakania , 2239.819687138679
Linka C , Malý , Bez čakania , 2878.240054375097
Linka A , Malý , Bez čakania , 1192.0061413520705
Linka B , Veľký , S čakaním , 657.7100029090244
Linka A , Malý , Bez čakania , 424.51026902922257
Linka A , Malý , Bez čakania , 3279.4495723680902
Linka A , Veľký , S čakaním , 2614.0875740682823
Linka C , Malý , S čakaním , 449.3039458112923
Linka A , Malý , Bez čakania , 245.34016667387326
Linka A , Veľký , Bez čakania , 182.07433573141364
Linka A , Veľký , S čakaním , 1421.2824134501363
Linka C , Malý , Bez čakania , 2516.039284431994
Linka B , Malý , Bez čakania , 53.85512863469919
Linka C , Veľký , S čakaním , 524.3059792874859
Linka B , Veľký , Bez čakania , 913.8539519548242
Linka C , Veľký , Bez čakania , 1559.3917872121576
Linka B , Malý , Bez čakania , 335.39987249837577
Linka C , Malý , S čakaním , 1827.9174622274681
Linka B , Malý , S čakaním , 1778.229023423848
Linka C , Malý , S čakaním , 867.9384889889319
Linka C , Veľký , S čakaním , 1108.7465633556196
Linka C , Malý , S čakaním , 1872.1402900992296
Linka B , Veľký , Bez čakania , 1184.179919028118
Linka B , Malý , Bez čakania , 1593.8125987312915
Linka B , Veľký , S čakaním , 2272.383573459642
Linka B , Malý , Bez čakania , 1590.8498233776377
Linka B , Veľký , Bez čakania , 2556.990690096196
Linka B , Malý , S čakaním , 2252.0684717460963
Linka A , Malý , Bez čakania , 3123.1383414472944
Linka B , Veľký , Bez čakania , 611.4112496779918
Linka A , Veľký , Bez čakania , 2065.963927117614
Linka A , Veľký , Bez čakania , 1951.760566515782
Linka C , Malý , Bez čakania , 2204.1622332579323
Linka B , Veľký , S čakaním , 3418.0282601639574
Linka A , Malý , Bez čakania , 1797.1939073654946
Linka C , Veľký , S čakaním , 1639.125149787313
Linka C , Veľký , Bez čakania , 1592.1324708016004
Linka A , Veľký , S čakaním , 2155.9904415195156
Linka A , Malý , Bez čakania , 3045.2086141882514
Linka C , Malý , Bez čakania , 1859.8501438687158
Linka C , Malý , S čakaním , 2538.5830565148967
Linka A , Malý , Bez čakania , 1419.716526115088
Linka C , Veľký , Bez čakania , 42.403615559465415
Linka B , Veľký , Bez čakania , 3030.7865818590953
Linka A , Veľký , S čakaním , 1628.0647263583753
Linka B , Veľký , S čakaním , 1677.510790577687
Linka B , Malý , Bez čakania , 488.89240598360294
Linka C , Veľký , S čakaním , 1650.3321384742555
Linka B , Veľký , S čakaním , 2049.1400820222702
Linka C , Veľký , S čakaním , 1666.0281072652938
Linka B , Veľký , S čakaním , 308.08474097705766
Linka A , Veľký , S čakaním , 1239.9195130063076
Linka A , Malý , S čakaním , 2525.227237554692
Linka C , Malý , Bez čakania , 672.4900032802457
Linka B , Veľký , S čakaním , 234.70831216013858
Linka C , Malý , S čakaním , 2661.7234766282545
Linka B , Veľký , Bez čakania , 2195.891520509934
Linka C , Malý , Bez čakania , 3444.2648376687184
Linka A , Malý , S čakaním , 1623.9483907110348
Linka C , Veľký , Bez čakania , 1294.9526661973316
Linka C , Veľký , S čakaním , 805.3578324251359
Linka A , Malý , S čakaním , 2416.391490530966
Linka A , Veľký , Bez čakania , 3495.7567349813025
Linka A , Malý , S čakaním , 3486.426897680615
Linka A , Malý , Bez čakania , 410.5512035223987
Linka C , Veľký , S čakaním , 3411.087036802841
Linka A , Malý , Bez čakania , 1299.8809959647533
Linka A , Veľký , S čakaním , 2375.97157592902
Linka B , Malý , S čakaním , 2753.6818192793844
Linka B , Veľký , Bez čakania , 865.4218375853735
Linka A , Veľký , Bez čakania , 118.50700420753051
Linka A , Veľký , Bez čakania , 3448.572650003894
Linka A , Veľký , Bez čakania , 2338.882181010197
Linka B , Malý , Bez čakania , 470.8587064817027
Linka C , Malý , S čakaním , 3237.841493611098
Linka C , Veľký , Bez čakania , 2427.356611997881
Linka B , Malý , S čakaním , 218.0657995581518
Linka C , Veľký , Bez čakania , 694.5452621871029
Linka B , Malý , Bez čakania , 1278.6877283823474
Linka A , Veľký , S čakaním , 2876.4136270902954
Linka B , Malý , Bez čakania , 779.2347009650279
Linka A , Veľký , S čakaním , 1891.4923528126885
Linka C , Veľký , Bez čakania , 182.65410378027394
Priemerný čas čakania, Percent nestihli
149.90396268798372 , 0.012336452032282038

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
Linka B , Veľký , Bez čakania , 3118.81157251422
Linka C , Veľký , Bez čakania , 2546.658384196438
Linka B , Malý , S čakaním , 1804.7530029462787
Linka C , Veľký , Bez čakania , 2458.307364960638
Linka B , Malý , S čakaním , 404.7839615678625
Linka B , Veľký , Bez čakania , 2312.4508607627936
Linka B , Malý , S čakaním , 2200.109841342915
Linka B , Malý , S čakaním , 274.6653808641622
Linka A , Malý , S čakaním , 1044.2119160103894
Linka C , Veľký , Bez čakania , 3178.312162124989
Linka A , Malý , Bez čakania , 1227.5670945653253
Linka A , Veľký , S čakaním , 688.0051554050636
Linka B , Veľký , Bez čakania , 2124.8642130916733
Linka C , Veľký , S čakaním , 930.2445111617404
Linka C , Malý , S čakaním , 2723.925693869275
Linka A , Veľký , Bez čakania , 443.84601632011254
Linka A , Malý , Bez čakania , 1835.9631539925676
Linka B , Veľký , S čakaním , 292.97920986517136
Linka A , Malý , S čakaním , 3459.926552358757
Linka B , Malý , Bez čakania , 207.60926970858304
Linka B , Veľký , Bez čakania , 786.7355907549652
Linka B , Malý , S čakaním , 673.1955564152696
Linka A , Malý , Bez čakania , 3282.801094866301
Linka A , Veľký , S čakaním , 1255.396665372261
Linka A , Malý , Bez čakania , 1957.481607236677
Linka C , Veľký , S čakaním , 1313.086474194632
Linka C , Malý , S čakaním , 2494.2155393016283
Linka A , Malý , Bez čakania , 49.58184363431988
Linka B , Malý , Bez čakania , 3368.410491053795
Linka B , Veľký , S čakaním , 226.05977997284165
Linka C , Veľký , S čakaním , 272.63413268727265
Linka B , Veľký , Bez čakania , 924.5892749123605
Linka C , Malý , S čakaním , 2664.778907527389
Linka C , Malý , S čakaním , 2629.494116108323
Linka B , Malý , S čakaním , 393.64512811539083
Linka A , Malý , Bez čakania , 1586.5997913267718
Linka B , Veľký , S čakaním , 206.54415296421828
Linka C , Veľký , S čakaním , 2461.421144723372
Linka A , Malý , Bez čakania , 657.1059608857364
Linka B , Malý , S čakaním , 1575.4056958013807
Linka B , Veľký , S čakaním , 1309.4648725868847
Linka B , Veľký , Bez čakania , 2012.9845020305388
Linka C , Veľký , S čakaním , 2684.4972909295766
Linka C , Malý , Bez čakania , 2200.1486632563974
Linka C , Veľký , Bez čakania , 2572.781945798978
Linka A , Malý , S čakaním , 645.2340767733889
Linka B , Malý , Bez čakania , 1506.1984171435738
Linka C , Malý , Bez čakania , 1426.7291126429636
Linka C , Veľký , S čakaním , 3491.8370013230715
Linka A , Veľký , Bez čakania , 1099.1403002275306
Linka C , Veľký , S čakaním , 1220.0618903678994
Linka A , Veľký , S čakaním , 1709.3832716193122
Linka B , Malý , Bez čakania , 694.4894487492284
Linka B , Veľký , S čakaním , 3317.7540836216444
Linka B , Malý , S čakaním , 551.9713302172748
Linka A , Malý , S čakaním , 2924.759792773775
Linka C , Malý , S čakaním , 2828.6588914412405
Linka B , Veľký , S čakaním , 1930.3390255757686
Linka A , Veľký , S čakaním , 277.44830309391745
Linka C , Veľký , S čakaním , 587.8727351687762
Linka C , Malý , S čakaním , 2784.4533218105457
Linka C , Veľký , S čakaním , 2355.084693465561
Linka A , Malý , Bez čakania , 2735.0628097338367
Linka B , Veľký , S čakaním , 2516.629157506573
Linka A , Malý , Bez čakania , 1838.2145557725169
Linka A , Malý , S čakaním , 394.79840254360494
Linka B , Veľký , S čakaním , 3107.2434303313767
Linka A , Veľký , Bez čakania , 1315.221111553688
Linka B , Veľký , S čakaním , 1677.510790577687
Linka A , Veľký , S čakaním , 2760.5804162005884
Linka B , Veľký , S čakaním , 3402.7546048336885
Linka B , Veľký , Bez čakania , 2312.1898266204653
Linka A , Veľký , S čakaním , 1527.5019719442232
Linka A , Malý , S čakaním , 3124.07341014636
Linka C , Veľký , Bez čakania , 3451.8063746081066
Linka A , Veľký , Bez čakania , 3152.5250634427803
Linka C , Veľký , S čakaním , 3142.204277987175
Linka A , Malý , S čakaním , 1214.4418913086733
Linka B , Veľký , Bez čakania , 3123.6498560495083
Linka C , Malý , Bez čakania , 1921.7449105376934
Linka C , Malý , Bez čakania , 2121.4457101195608
Linka B , Veľký , S čakaním , 3485.085403651792
Linka C , Malý , Bez čakania , 1381.0758882381444
Linka C , Malý , Bez čakania , 1945.8594041401589
Linka A , Veľký , S čakaním , 2500.5511470362253
Linka A , Veľký , S čakaním , 2512.9894842156273
Linka B , Malý , S čakaním , 3395.101531085777
Linka A , Malý , Bez čakania , 1655.9554433994367
Linka C , Malý , S čakaním , 1553.0756634913912
Linka A , Malý , Bez čakania , 1817.830077613187
Linka C , Malý , S čakaním , 1205.233732492596
Linka A , Veľký , S čakaním , 3198.7270111119224
Linka B , Veľký , Bez čakania , 2976.4609827919458
Priemerný čas čakania, Percent nestihli
102.81505423478384 , 0.023055794403909362

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
Linka B , Veľký , Bez čakania , 1285.0151631549031
Linka C , Veľký , S čakaním , 2504.3608224371683
Linka B , Veľký , S čakaním , 2381.4414320174237
Linka A , Malý , Bez čakania , 2802.536276151006
Linka B , Veľký , S čakaním , 729.6973228323635
Linka A , Malý , Bez čakania , 2767.7468077457734
Linka A , Malý , Bez čakania , 2495.6257488764454
Linka C , Veľký , Bez čakania , 3233.20474016404
Linka B , Veľký , S čakaním , 2237.7129838691158
Linka B , Veľký , S čakaním , 495.8586005826767
Linka B , Malý , Bez čakania , 291.32112963710307
Linka B , Veľký , S čakaním , 1047.1499294511316
Linka B , Veľký , S čakaním , 3102.619237813659
Linka C , Malý , S čakaním , 2629.494116108323
Linka C , Malý , Bez čakania , 2919.6966860159955
Linka C , Malý , S čakaním , 491.75728860052567
Linka B , Veľký , Bez čakania , 1052.864293172333
Linka B , Veľký , Bez čakania , 2221.986132770294
Linka A , Malý , Bez čakania , 1300.1760615615608
Linka C , Malý , Bez čakania , 93.26328963005501
Linka C , Malý , Bez čakania , 1133.6435753855867
Linka C , Malý , Bez čakania , 3085.3289828910447
Linka A , Malý , S čakaním , 3554.0469218989674
Linka A , Malý , S čakaním , 520.1881593084622
Linka B , Veľký , S čakaním , 1026.6036161136606
Linka B , Veľký , Bez čakania , 1559.2313278615702
Linka A , Veľký , Bez čakania , 801.901851641875
Linka C , Malý , Bez čakania , 2183.1263517163866
Linka C , Veľký , S čakaním , 3063.6462461783763
Linka B , Veľký , S čakaním , 3409.046591356144
Linka C , Malý , Bez čakania , 2913.44204921292
Linka C , Malý , Bez čakania , 1734.4762704610516
Linka C , Veľký , Bez čakania , 2182.226008309023
Linka B , Malý , Bez čakania , 1951.4651505720394
Linka A , Malý , Bez čakania , 1680.7670139539082
Linka B , Malý , S čakaním , 1868.5370267800151
Linka C , Malý , Bez čakania , 489.35208407291464
Linka A , Malý , Bez čakania , 52.79162486422608
Linka B , Malý , S čakaním , 940.9454270441225
Linka C , Malý , S čakaním , 1953.494863726482
Linka B , Veľký , S čakaním , 1972.7268967377913
Linka A , Malý , Bez čakania , 2450.743305215975
Linka A , Veľký , S čakaním , 3500.571463004689
Linka C , Veľký , Bez čakania , 3584.8394241455335
Linka A , Veľký , S čakaním , 1761.0544928789184
Linka B , Malý , S čakaním , 2081.3584404781805
Linka A , Malý , S čakaním , 573.3941282220536
Linka C , Veľký , S čakaním , 1701.3663547466886
Linka B , Malý , Bez čakania , 1356.1495871676927
Linka C , Veľký , S čakaním , 1262.1333797442435
Linka B , Malý , Bez čakania , 681.7616292302938
Linka A , Veľký , S čakaním , 2608.4029827092463
Linka B , Veľký , S čakaním , 2862.0961211719427
Linka B , Malý , Bez čakania , 839.7396157073176
Linka C , Malý , Bez čakania , 2324.8879827839946
Linka A , Veľký , Bez čakania , 3187.1193230221943
Linka A , Malý , Bez čakania , 3468.9158136228225
Linka B , Veľký , S čakaním , 2971.81605230236
Linka C , Malý , S čakaním , 1746.0618445088057
Linka B , Malý , Bez čakania , 2398.29611919116
Linka A , Malý , Bez čakania , 487.93460819576205
Linka B , Malý , S čakaním , 1859.8785178255655
Linka B , Malý , Bez čakania , 2295.82528309268
Linka A , Veľký , Bez čakania , 624.9701336387237
Linka B , Veľký , S čakaním , 2571.221509679747
Linka B , Malý , Bez čakania , 2516.1445231353878
Linka B , Malý , S čakaním , 3545.9294160491936
Linka A , Veľký , S čakaním , 1787.0683368380392
Linka C , Veľký , Bez čakania , 217.68938386122687
Linka A , Malý , Bez čakania , 2614.072695806247
Linka A , Malý , S čakaním , 910.8399385818058
Linka C , Veľký , Bez čakania , 1636.1037191827327
Linka B , Veľký , S čakaním , 2269.039557535242
Linka B , Malý , S čakaním , 2741.7512157314077
Linka B , Malý , Bez čakania , 2384.010116438589
Linka C , Malý , S čakaním , 1202.2353977371788
Linka B , Veľký , S čakaním , 2406.7490692034203
Linka C , Veľký , S čakaním , 1907.406307010968
Linka C , Malý , Bez čakania , 3377.518556687709
Linka C , Malý , S čakaním , 71.8912168282531
Linka B , Veľký , Bez čakania , 3352.203113212363
Linka B , Veľký , Bez čakania , 2628.760564303991
Linka C , Malý , Bez čakania , 1699.083530200842
Linka A , Veľký , S čakaním , 386.0305087296398
Linka A , Malý , S čakaním , 838.1243105258877
Linka C , Malý , S čakaním , 842.2281075609158
Linka B , Veľký , S čakaním , 1923.4155771477594
Linka B , Malý , Bez čakania , 1907.7539608107459
Linka B , Veľký , Bez čakania , 3047.371098027203
Linka B , Malý , Bez čakania , 1361.6267009188289
Linka B , Malý , Bez čakania , 900.4715047751224
Linka B , Veľký , S čakaním , 1040.3133235669636
Linka B , Veľký , Bez čakania , 3445.490419792543
Linka C , Veľký , S čakaním , 269.9156840192989
Priemerný čas čakania, Percent nestihli
102.7445544089718 , 0.011045549128547705

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
Linka B , Veľký , S čakaním , 1898.2751029291683
Linka C , Veľký , Bez čakania , 2375.7860003526744
Linka B , Malý , S čakaním , 2810.7048560846397
Linka B , Veľký , S čakaním , 1622.1367706195483
Linka C , Malý , S čakaním , 60.93021883984253
Linka C , Veľký , S čakaním , 2657.257567821948
Linka B , Malý , S čakaním , 3430.8245712374573
Linka C , Malý , Bez čakania , 1288.1879529772593
Linka B , Veľký , S čakaním , 1644.2887288418767
Linka C , Veľký , Bez čakania , 1463.0306227395663
Linka B , Veľký , Bez čakania , 677.6366006857072
Linka C , Veľký , Bez čakania , 3057.7236413732985
Linka A , Veľký , Bez čakania , 2411.006381903476
Linka C , Veľký , S čakaním , 1716.762761293744
Linka B , Veľký , S čakaním , 823.2715356885196
Linka B , Malý , S čakaním , 173.24694090332193
Linka C , Malý , S čakaním , 518.5167030410654
Linka A , Malý , Bez čakania , 2614.8478993355693
Linka A , Veľký , S čakaním , 2306.4097167381005
Linka C , Veľký , S čakaním , 3304.611633486377
Linka C , Malý , S čakaním , 1849.0901390276233
Linka C , Veľký , S čakaním , 3476.4535334760444
Linka A , Veľký , Bez čakania , 2516.59637256894
Linka A , Malý , Bez čakania , 1576.1344835791945
Linka B , Veľký , S čakaním , 1458.7343469305656
Linka A , Veľký , Bez čakania , 960.1597162717284
Linka A , Veľký , S čakaním , 2030.1311721544264
Linka B , Veľký , Bez čakania , 1321.2430341395313
Linka A , Veľký , Bez čakania , 1381.8326097849567
Linka C , Malý , S čakaním , 1678.472719632327
Linka C , Veľký , Bez čakania , 1724.0050787423547
Linka C , Veľký , S čakaním , 1199.570906320428
Linka B , Veľký , S čakaním , 570.6848997748115
Linka A , Malý , Bez čakania , 2256.337778296118
Linka B , Veľký , S čakaním , 3044.2100290288295
Linka C , Veľký , Bez čakania , 497.6439850595223
Linka A , Veľký , Bez čakania , 321.79854156209103
