Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
B , S , NO WAIT , 2308.0
C , L , NO WAIT , 2146.0
B , L , NO WAIT , 1508.0
C , L , NO WAIT , 347.0
A , L , NO WAIT , 1721.0
A , L , NO WAIT , 2930.0
B , L , NO WAIT , 918.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
465.53145122459074 , 0.042428996670950035 , 0.0 , 15865000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
C , L , NO WAIT , 2043.0
A , L , NO WAIT , 2508.0
A , L , NO WAIT , 408.0
B , L , NO WAIT , 1535.0
A , S , NO WAIT , 3495.0
C , S , NO WAIT , 1109.0
B , S , NO WAIT , 696.0
A , S , NO WAIT , 3588.0
B , L , NO WAIT , 821.0
A , S , NO WAIT , 1224.0
B , S , NO WAIT , 1346.0
A , S , NO WAIT , 525.0
C , S , NO WAIT , 2801.0
A , S , NO WAIT , 3152.0
B , L , NO WAIT , 1977.0
B , L , NO WAIT , 1732.0
A , L , NO WAIT , 1715.0
C , S , NO WAIT , 1734.0
A , L , NO WAIT , 2197.0
A , L , NO WAIT , 3467.0
A , L , NO WAIT , 2947.0
A , S , NO WAIT , 2149.0
C , L , NO WAIT , 1643.0
C , L , NO WAIT , 2094.0
B , L , NO WAIT , 1927.0
B , L , NO WAIT , 3425.0
C , L , NO WAIT , 3434.0
A , S , NO WAIT , 1041.0
C , S , NO WAIT , 2335.0
A , S , NO WAIT , 1167.0
A , L , NO WAIT , 557.0
C , S , NO WAIT , 1391.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
556.7781094362473 , 0.057688086652702954 , 0.0 , 14065000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
A , S , NO WAIT , 3489.0
A , L , NO WAIT , 1905.0
A , S , NO WAIT , 3196.0
B , L , NO WAIT , 256.0
B , L , NO WAIT , 2086.0
C , S , NO WAIT , 3490.0
B , S , NO WAIT , 2681.0
A , L , NO WAIT , 767.0
B , S , NO WAIT , 1501.0
C , S , NO WAIT , 2046.0
C , S , NO WAIT , 2795.0
C , L , NO WAIT , 1438.0
A , L , NO WAIT , 2937.0
B , S , NO WAIT , 293.0
C , S , NO WAIT , 1185.0
A , L , NO WAIT , 602.0
A , L , NO WAIT , 1552.0
C , L , NO WAIT , 1873.0
B , S , NO WAIT , 2713.0
A , S , NO WAIT , 3352.0
A , L , NO WAIT , 2363.0
A , L , NO WAIT , 1700.0
A , S , NO WAIT , 49.0
B , S , NO WAIT , 883.0
B , S , NO WAIT , 3393.0
B , L , NO WAIT , 3498.0
C , L , NO WAIT , 3496.0
A , L , NO WAIT , 3262.0
A , L , NO WAIT , 1902.0
C , L , NO WAIT , 153.0
C , S , NO WAIT , 2857.0
A , S , NO WAIT , 795.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
486.4006569314255 , 0.01777702175535146 , 0.0 , 13840000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
B , L , NO WAIT , 3265.0
A , L , NO WAIT , 239.0
B , S , NO WAIT , 3368.0
C , L , NO WAIT , 1696.0
B , L , NO WAIT , 432.0
A , L , NO WAIT , 789.0
A , S , NO WAIT , 1203.0
A , L , NO WAIT , 2830.0
C , L , NO WAIT , 3025.0
C , S , NO WAIT , 533.0
B , S , NO WAIT , 1994.0
B , L , NO WAIT , 1869.0
C , S , NO WAIT , 2378.0
C , L , NO WAIT , 3453.0
A , S , NO WAIT , 3450.0
A , S , NO WAIT , 1362.0
A , L , NO WAIT , 1633.0
C , S , NO WAIT , 758.0
A , L , NO WAIT , 465.0
B , L , NO WAIT , 2553.0
B , L , NO WAIT , 3534.0
B , S , NO WAIT , 836.0
C , L , NO WAIT , 145.0
A , L , NO WAIT , 1683.0
C , S , NO WAIT , 1839.0
A , L , NO WAIT , 2730.0
B , L , NO WAIT , 3406.0
A , S , NO WAIT , 3459.0
B , L , NO WAIT , 1635.0
B , L , NO WAIT , 2599.0
B , L , NO WAIT , 85.0
C , L , NO WAIT , 2192.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
477.02066028260015 , 0.05632453564301117 , 0.0 , 14965000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
B , L , NO WAIT , 2709.0
C , S , NO WAIT , 392.0
C , S , NO WAIT , 1915.0
C , S , NO WAIT , 1589.0
A , S , NO WAIT , 2251.0
B , L , NO WAIT , 1491.0
A , S , NO WAIT , 1852.0
A , L , NO WAIT , 2830.0
B , L , NO WAIT , 3526.0
C , S , NO WAIT , 3089.0
A , S , NO WAIT , 2207.0
B , L , NO WAIT , 2197.0
A , L , NO WAIT , 852.0
C , L , NO WAIT , 1255.0
B , L , NO WAIT , 3291.0
B , S , NO WAIT , 656.0
B , S , NO WAIT , 1084.0
A , L , NO WAIT , 1116.0
B , S , NO WAIT , 3080.0
A , L , NO WAIT , 360.0
C , L , NO WAIT , 2732.0
C , S , NO WAIT , 3059.0
B , L , NO WAIT , 1027.0
C , S , NO WAIT , 1942.0
A , L , NO WAIT , 345.0
A , S , NO WAIT , 410.0
A , L , NO WAIT , 267.0
A , S , NO WAIT , 3392.0
C , L , NO WAIT , 798.0
A , S , NO WAIT , 709.0
C , S , NO WAIT , 3296.0
B , S , NO WAIT , 1640.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
532.0348592401293 , 0.05571781604045071 , 0.0 , 13615000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
B , L , NO WAIT , 1604.0
A , L , NO WAIT , 983.0
C , L , NO WAIT , 2035.0
C , S , NO WAIT , 3120.0
C , S , NO WAIT , 2126.0
A , L , NO WAIT , 2815.0
B , S , NO WAIT , 3090.0
B , S , NO WAIT , 1974.0
A , S , NO WAIT , 436.0
C , L , NO WAIT , 2625.0
B , S , NO WAIT , 3379.0
A , S , NO WAIT , 1818.0
A , L , NO WAIT , 582.0
A , S , NO WAIT , 2101.0
A , L , NO WAIT , 1108.0
B , S , NO WAIT , 739.0
B , S , NO WAIT , 2001.0
A , L , NO WAIT , 3590.0
C , S , NO WAIT , 3222.0
A , S , NO WAIT , 2172.0
A , S , NO WAIT , 2301.0
B , S , NO WAIT , 309.0
A , S , NO WAIT , 1691.0
A , L , NO WAIT , 1593.0
C , S , NO WAIT , 56.0
B , S , NO WAIT , 2919.0
A , L , NO WAIT , 2101.0
B , S , NO WAIT , 2180.0
C , L , NO WAIT , 3565.0
C , L , NO WAIT , 2709.0
C , L , NO WAIT , 2581.0
C , L , NO WAIT , 2994.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
544.5721626906927 , 0.04835686829643575 , 0.0 , 13390000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
B , L , NO WAIT , 1640.0
A , L , NO WAIT , 2649.0
A , S , NO WAIT , 2682.0
A , S , NO WAIT , 1144.0
B , S , NO WAIT , 2870.0
B , L , NO WAIT , 1240.0
A , S , NO WAIT , 1595.0
C , L , NO WAIT , 3536.0
C , L , NO WAIT , 191.0
C , S , NO WAIT , 917.0
B , L , NO WAIT , 1925.0
C , L , NO WAIT , 1646.0
A , L , NO WAIT , 2319.0
B , S , NO WAIT , 2421.0
A , L , NO WAIT , 1149.0
B , L , NO WAIT , 1709.0
A , L , NO WAIT , 2166.0
C , L , NO WAIT , 2618.0
A , S , NO WAIT , 1547.0
C , S , NO WAIT , 1049.0
B , L , NO WAIT , 1505.0
C , L , NO WAIT , 2180.0
A , L , NO WAIT , 2274.0
A , L , NO WAIT , 2649.0
A , L , NO WAIT , 2920.0
A , L , NO WAIT , 2928.0
A , L , NO WAIT , 3248.0
B , L , NO WAIT , 2796.0
C , L , NO WAIT , 2049.0
C , S , NO WAIT , 0.0
A , S , NO WAIT , 2427.0
C , L , NO WAIT , 859.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
538.4614564065126 , 0.056008874522615826 , 0.0 , 15190000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
C , S , NO WAIT , 2004.0
A , L , NO WAIT , 1812.0
B , L , NO WAIT , 1583.0
B , L , NO WAIT , 2428.0
B , L , NO WAIT , 2189.0
A , S , NO WAIT , 247.0
C , S , NO WAIT , 426.0
B , L , NO WAIT , 1379.0
A , L , NO WAIT , 339.0
B , S , NO WAIT , 1216.0
C , L , NO WAIT , 2169.0
C , L , NO WAIT , 1715.0
C , L , NO WAIT , 338.0
A , L , NO WAIT , 1454.0
B , L , NO WAIT , 58.0
A , L , NO WAIT , 154.0
C , S , NO WAIT , 3055.0
A , L , NO WAIT , 1846.0
A , S , NO WAIT , 2801.0
A , L , NO WAIT , 2461.0
C , S , NO WAIT , 2472.0
B , S , NO WAIT , 1502.0
B , L , NO WAIT , 3430.0
C , L , NO WAIT , 91.0
B , S , NO WAIT , 335.0
B , L , NO WAIT , 2781.0
C , L , NO WAIT , 3097.0
A , S , NO WAIT , 1281.0
A , L , NO WAIT , 138.0
B , S , NO WAIT , 3450.0
A , L , NO WAIT , 1136.0
C , L , NO WAIT , 3227.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
568.4875501855122 , 0.019250541231637865 , 0.0 , 14965000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
A , S , NO WAIT , 3318.0
A , S , NO WAIT , 3531.0
A , S , NO WAIT , 2091.0
C , L , NO WAIT , 1594.0
B , S , NO WAIT , 1927.0
B , L , NO WAIT , 2869.0
A , S , NO WAIT , 3523.0
C , S , NO WAIT , 2890.0
B , S , NO WAIT , 390.0
B , L , NO WAIT , 1629.0
C , L , NO WAIT , 1610.0
A , S , NO WAIT , 2114.0
C , L , NO WAIT , 1978.0
B , S , NO WAIT , 3049.0
A , L , NO WAIT , 705.0
B , L , NO WAIT , 2650.0
A , L , NO WAIT , 913.0
A , L , NO WAIT , 1342.0
C , S , NO WAIT , 2306.0
C , L , NO WAIT , 2602.0
A , L , NO WAIT , 1972.0
B , L , NO WAIT , 628.0
A , S , NO WAIT , 314.0
B , L , NO WAIT , 2943.0
A , L , NO WAIT , 3191.0
A , L , NO WAIT , 2212.0
B , S , NO WAIT , 2623.0
A , S , NO WAIT , 3065.0
C , L , NO WAIT , 1148.0
C , L , NO WAIT , 1705.0
C , L , NO WAIT , 3332.0
B , L , NO WAIT , 2567.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
563.9360598069843 , 0.06967944129479955 , 0.0 , 14515000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
B , L , NO WAIT , 3032.0
C , L , NO WAIT , 164.0
B , L , NO WAIT , 1178.0
C , S , NO WAIT , 3077.0
A , L , NO WAIT , 2106.0
A , L , NO WAIT , 2012.0
A , L , NO WAIT , 2959.0
A , L , NO WAIT , 2934.0
C , L , NO WAIT , 1083.0
C , L , NO WAIT , 2317.0
B , L , NO WAIT , 1943.0
B , L , NO WAIT , 2668.0
A , L , NO WAIT , 2950.0
C , S , NO WAIT , 2946.0
C , L , NO WAIT , 941.0
B , L , NO WAIT , 3420.0
A , L , NO WAIT , 1188.0
A , L , NO WAIT , 1363.0
B , S , NO WAIT , 1102.0
A , L , NO WAIT , 2530.0
A , L , NO WAIT , 1117.0
A , S , NO WAIT , 2471.0
A , S , NO WAIT , 49.0
B , L , NO WAIT , 750.0
A , S , NO WAIT , 2843.0
A , L , NO WAIT , 2290.0
A , S , NO WAIT , 3600.0
C , L , NO WAIT , 2202.0
C , L , NO WAIT , 1562.0
A , L , NO WAIT , 3190.0
B , S , NO WAIT , 3411.0
A , L , NO WAIT , 1495.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
405.4422569488062 , 0.031999991874525464 , 0.0 , 15640000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
B , S , NO WAIT , 3454.0
A , S , NO WAIT , 1198.0
B , L , NO WAIT , 3559.0
C , S , NO WAIT , 2441.0
A , S , NO WAIT , 2678.0
A , S , NO WAIT , 3042.0
C , L , NO WAIT , 1417.0
C , S , NO WAIT , 172.0
B , S , NO WAIT , 13.0
A , S , NO WAIT , 1659.0
B , L , NO WAIT , 300.0
B , S , NO WAIT , 2736.0
A , L , NO WAIT , 2223.0
C , S , NO WAIT , 1847.0
A , S , NO WAIT , 1472.0
B , L , NO WAIT , 2937.0
B , L , NO WAIT , 3170.0
C , L , NO WAIT , 2109.0
B , S , NO WAIT , 2428.0
A , L , NO WAIT , 2115.0
A , S , NO WAIT , 3152.0
A , L , NO WAIT , 1543.0
B , S , NO WAIT , 1293.0
A , L , NO WAIT , 2492.0
A , L , NO WAIT , 2216.0
C , L , NO WAIT , 1908.0
A , S , NO WAIT , 3208.0
A , L , NO WAIT , 90.0
C , S , NO WAIT , 3483.0
C , L , NO WAIT , 2874.0
A , L , NO WAIT , 1097.0
B , S , NO WAIT , 1275.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
577.2420781027456 , 0.0504022606954969 , 0.0 , 13615000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
C , S , NO WAIT , 1753.0
A , L , NO WAIT , 2552.0
B , L , NO WAIT , 3053.0
C , L , NO WAIT , 2233.0
A , S , NO WAIT , 951.0
B , L , NO WAIT , 3421.0
B , L , NO WAIT , 1413.0
B , L , NO WAIT , 571.0
C , L , NO WAIT , 2583.0
A , S , NO WAIT , 2869.0
C , L , NO WAIT , 3278.0
C , L , NO WAIT , 3445.0
C , S , NO WAIT , 1866.0
A , L , NO WAIT , 177.0
C , L , NO WAIT , 311.0
A , S , NO WAIT , 289.0
C , L , NO WAIT , 1843.0
A , S , NO WAIT , 2458.0
A , L , NO WAIT , 3452.0
A , L , NO WAIT , 1209.0
A , S , NO WAIT , 1788.0
C , S , NO WAIT , 2728.0
A , L , NO WAIT , 1553.0
B , L , NO WAIT , 2888.0
A , S , NO WAIT , 3520.0
A , S , NO WAIT , 1236.0
A , L , NO WAIT , 1733.0
A , S , NO WAIT , 1920.0
A , L , NO WAIT , 2262.0
B , S , NO WAIT , 2833.0
A , S , NO WAIT , 1653.0
B , S , NO WAIT , 1107.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
406.96442134012864 , 0.02305108375504194 , 0.0 , 14290000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
B , S , NO WAIT , 3205.0
A , S , NO WAIT , 283.0
B , L , NO WAIT , 2740.0
A , S , NO WAIT , 1080.0
B , S , NO WAIT , 2896.0
C , S , NO WAIT , 1006.0
B , L , NO WAIT , 835.0
B , S , NO WAIT , 1568.0
A , L , NO WAIT , 2029.0
A , L , NO WAIT , 54.0
C , L , NO WAIT , 2141.0
A , S , NO WAIT , 3104.0
A , L , NO WAIT , 2825.0
B , L , NO WAIT , 1596.0
C , L , NO WAIT , 3436.0
A , L , NO WAIT , 1963.0
A , L , NO WAIT , 1698.0
A , L , NO WAIT , 3563.0
C , S , NO WAIT , 3160.0
A , L , NO WAIT , 1554.0
C , L , NO WAIT , 1751.0
B , L , NO WAIT , 208.0
A , L , NO WAIT , 3028.0
A , S , NO WAIT , 1670.0
C , L , NO WAIT , 251.0
A , S , NO WAIT , 1017.0
B , S , NO WAIT , 2534.0
C , S , NO WAIT , 1548.0
B , L , NO WAIT , 3491.0
C , L , NO WAIT , 1315.0
C , S , NO WAIT , 1710.0
C , L , NO WAIT , 885.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
473.1008407544947 , 0.05560275582716893 , 0.0 , 14515000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
C , S , NO WAIT , 2572.0
A , S , NO WAIT , 404.0
B , L , NO WAIT , 2145.0
C , S , NO WAIT , 2485.0
C , S , NO WAIT , 1309.0
B , L , NO WAIT , 1494.0
C , S , NO WAIT , 999.0
B , S , NO WAIT , 3421.0
B , S , NO WAIT , 3125.0
A , S , NO WAIT , 2438.0
C , S , NO WAIT , 2895.0
B , S , NO WAIT , 919.0
C , L , NO WAIT , 1386.0
C , L , NO WAIT , 1490.0
A , L , NO WAIT , 1641.0
C , S , NO WAIT , 1822.0
A , L , NO WAIT , 1622.0
A , S , NO WAIT , 2493.0
C , S , NO WAIT , 678.0
C , S , NO WAIT , 3417.0
B , S , NO WAIT , 1346.0
A , L , NO WAIT , 3498.0
B , S , NO WAIT , 1365.0
A , S , NO WAIT , 60.0
C , S , NO WAIT , 1833.0
A , L , NO WAIT , 1309.0
B , L , NO WAIT , 223.0
A , L , NO WAIT , 2989.0
A , S , NO WAIT , 1228.0
C , S , NO WAIT , 3098.0
A , L , NO WAIT , 494.0
A , L , NO WAIT , 3571.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
489.53392715226516 , 0.06474240837465096 , 0.0 , 12940000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
B , L , NO WAIT , 2270.0
A , S , NO WAIT , 2261.0
A , S , NO WAIT , 2812.0
C , S , NO WAIT , 1831.0
A , S , NO WAIT , 931.0
C , L , NO WAIT , 138.0
A , L , NO WAIT , 1851.0
C , L , NO WAIT , 3408.0
B , L , NO WAIT , 2471.0
C , L , NO WAIT , 180.0
A , S , NO WAIT , 701.0
A , L , NO WAIT , 596.0
B , S , NO WAIT , 3408.0
C , S , NO WAIT , 1532.0
A , S , NO WAIT , 1469.0
A , L , NO WAIT , 793.0
C , L , NO WAIT , 2156.0
C , S , NO WAIT , 2224.0
B , L , NO WAIT , 2353.0
B , S , NO WAIT , 2583.0
C , S , NO WAIT , 2355.0
C , S , NO WAIT , 1163.0
A , L , NO WAIT , 1632.0
B , L , NO WAIT , 717.0
A , L , NO WAIT , 65.0
A , L , NO WAIT , 3038.0
B , S , NO WAIT , 994.0
B , L , NO WAIT , 1947.0
C , S , NO WAIT , 2666.0
A , S , NO WAIT , 2821.0
B , S , NO WAIT , 2550.0
A , L , NO WAIT , 3027.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
513.7187376488706 , 0.05448688425797935 , 0.0 , 13840000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
A , L , NO WAIT , 977.0
B , S , NO WAIT , 2345.0
B , L , NO WAIT , 1862.0
A , L , NO WAIT , 3440.0
C , L , NO WAIT , 2601.0
C , L , NO WAIT , 2213.0
A , L , NO WAIT , 2120.0
A , S , NO WAIT , 1919.0
C , L , NO WAIT , 2939.0
B , S , NO WAIT , 536.0
A , L , NO WAIT , 439.0
C , S , NO WAIT , 3245.0
C , L , NO WAIT , 625.0
C , L , NO WAIT , 2368.0
B , S , NO WAIT , 1794.0
B , S , NO WAIT , 2499.0
A , S , NO WAIT , 1163.0
C , S , NO WAIT , 3434.0
A , L , NO WAIT , 2934.0
A , S , NO WAIT , 1400.0
A , S , NO WAIT , 3588.0
C , S , NO WAIT , 2846.0
C , L , NO WAIT , 3570.0
A , S , NO WAIT , 1797.0
A , L , NO WAIT , 475.0
C , L , NO WAIT , 1920.0
A , L , NO WAIT , 37.0
A , S , NO WAIT , 2771.0
A , L , NO WAIT , 1987.0
C , S , NO WAIT , 2875.0
C , L , NO WAIT , 733.0
C , S , NO WAIT , 2890.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
575.655977068034 , 0.04483650210604967 , 0.0 , 14065000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
A , S , NO WAIT , 2073.0
C , L , NO WAIT , 2421.0
C , L , NO WAIT , 261.0
A , S , NO WAIT , 3097.0
C , L , NO WAIT , 1348.0
A , S , NO WAIT , 3473.0
C , S , NO WAIT , 1129.0
A , L , NO WAIT , 5.0
A , L , NO WAIT , 3426.0
B , S , NO WAIT , 2545.0
A , L , NO WAIT , 3127.0
B , L , NO WAIT , 996.0
C , S , NO WAIT , 3056.0
A , L , NO WAIT , 2111.0
B , L , NO WAIT , 3358.0
A , L , NO WAIT , 29.0
B , L , NO WAIT , 220.0
C , S , NO WAIT , 2999.0
C , S , NO WAIT , 663.0
B , S , NO WAIT , 2199.0
A , L , NO WAIT , 2659.0
B , S , NO WAIT , 1161.0
A , L , NO WAIT , 1118.0
A , L , NO WAIT , 331.0
C , L , NO WAIT , 2840.0
B , L , NO WAIT , 3450.0
A , L , NO WAIT , 889.0
C , L , NO WAIT , 2261.0
B , L , NO WAIT , 2829.0
A , S , NO WAIT , 2020.0
A , S , NO WAIT , 3367.0
C , L , NO WAIT , 1794.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
483.31732194755796 , 0.06163703528471799 , 0.0 , 14740000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
A , L , NO WAIT , 1597.0
C , S , NO WAIT , 639.0
C , L , NO WAIT , 2553.0
C , S , NO WAIT , 3213.0
B , S , NO WAIT , 410.0
B , L , NO WAIT , 1821.0
A , S , NO WAIT , 2172.0
B , S , NO WAIT , 2486.0
A , S , NO WAIT , 706.0
C , L , NO WAIT , 1593.0
A , L , NO WAIT , 1538.0
A , S , NO WAIT , 3495.0
B , S , NO WAIT , 3072.0
C , S , NO WAIT , 3098.0
A , S , NO WAIT , 991.0
B , L , NO WAIT , 3024.0
A , L , NO WAIT , 524.0
A , S , NO WAIT , 145.0
A , L , NO WAIT , 2370.0
A , L , NO WAIT , 3460.0
A , L , NO WAIT , 2571.0
C , L , NO WAIT , 1842.0
A , S , NO WAIT , 2812.0
B , S , NO WAIT , 1639.0
A , S , NO WAIT , 1222.0
B , L , NO WAIT , 1915.0
B , L , NO WAIT , 3265.0
C , L , NO WAIT , 930.0
A , L , NO WAIT , 3302.0
A , L , NO WAIT , 2188.0
C , L , NO WAIT , 1139.0
C , S , NO WAIT , 1297.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
439.95059169385456 , 0.054923105700562004 , 0.0 , 14065000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
C , L , NO WAIT , 786.0
C , S , NO WAIT , 3434.0
B , L , NO WAIT , 3210.0
A , S , NO WAIT , 1376.0
C , L , NO WAIT , 1136.0
C , S , NO WAIT , 1161.0
B , S , NO WAIT , 628.0
A , S , NO WAIT , 768.0
C , L , NO WAIT , 2962.0
B , S , NO WAIT , 1616.0
A , L , NO WAIT , 2946.0
A , L , NO WAIT , 1508.0
C , S , NO WAIT , 1940.0
A , S , NO WAIT , 1652.0
A , L , NO WAIT , 2516.0
C , L , NO WAIT , 2587.0
A , L , NO WAIT , 2520.0
C , S , NO WAIT , 1045.0
C , L , NO WAIT , 2341.0
B , S , NO WAIT , 2202.0
B , L , NO WAIT , 232.0
C , S , NO WAIT , 3587.0
A , L , NO WAIT , 374.0
B , L , NO WAIT , 1152.0
C , L , NO WAIT , 1179.0
A , L , NO WAIT , 2512.0
A , L , NO WAIT , 2374.0
A , S , NO WAIT , 1842.0
B , L , NO WAIT , 1213.0
C , L , NO WAIT , 2488.0
A , L , NO WAIT , 143.0
C , S , NO WAIT , 1524.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
426.25972957005945 , 0.02808761538674136 , 0.0 , 14515000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
B , S , NO WAIT , 289.0
A , S , NO WAIT , 3141.0
A , L , NO WAIT , 1557.0
C , S , NO WAIT , 2911.0
A , S , NO WAIT , 417.0
A , L , NO WAIT , 1389.0
B , L , NO WAIT , 368.0
C , S , NO WAIT , 2787.0
A , L , NO WAIT , 623.0
A , L , NO WAIT , 2013.0
B , L , NO WAIT , 3036.0
A , L , NO WAIT , 510.0
A , S , NO WAIT , 197.0
A , S , NO WAIT , 1436.0
A , S , NO WAIT , 2514.0
B , S , NO WAIT , 1001.0
B , S , NO WAIT , 1748.0
C , L , NO WAIT , 4.0
C , L , NO WAIT , 993.0
A , L , NO WAIT , 558.0
A , L , NO WAIT , 2584.0
C , L , NO WAIT , 2354.0
B , L , NO WAIT , 2514.0
C , L , NO WAIT , 916.0
A , S , NO WAIT , 1612.0
B , S , NO WAIT , 2779.0
B , S , NO WAIT , 120.0
B , S , NO WAIT , 1124.0
B , L , NO WAIT , 3366.0
C , L , NO WAIT , 3225.0
C , L , NO WAIT , 3338.0
A , L , NO WAIT , 2144.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
491.5341404130203 , 0.0221915106219358 , 0.0 , 14290000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
A , L , NO WAIT , 3247.0
C , S , NO WAIT , 67.0
A , L , NO WAIT , 1797.0
B , S , NO WAIT , 2006.0
C , L , NO WAIT , 1220.0
C , L , NO WAIT , 2472.0
A , L , NO WAIT , 2435.0
B , L , NO WAIT , 1313.0
A , L , NO WAIT , 2910.0
A , L , NO WAIT , 1786.0
C , S , NO WAIT , 1526.0
A , S , NO WAIT , 619.0
C , S , NO WAIT , 3251.0
C , L , NO WAIT , 2007.0
A , S , NO WAIT , 767.0
B , S , NO WAIT , 652.0
B , S , NO WAIT , 1350.0
B , S , NO WAIT , 2952.0
C , L , NO WAIT , 743.0
A , L , NO WAIT , 1167.0
A , L , NO WAIT , 1582.0
B , L , NO WAIT , 329.0
A , S , NO WAIT , 2018.0
B , S , NO WAIT , 2563.0
A , S , NO WAIT , 3120.0
A , L , NO WAIT , 2598.0
C , S , NO WAIT , 952.0
B , S , NO WAIT , 1012.0
C , S , NO WAIT , 366.0
C , L , NO WAIT , 3214.0
C , S , NO WAIT , 968.0
A , S , NO WAIT , 1758.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
381.0035774994716 , 0.060424063849816134 , 0.0 , 13615000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
A , L , NO WAIT , 1011.0
A , L , NO WAIT , 1838.0
C , L , NO WAIT , 852.0
B , S , NO WAIT , 1418.0
A , L , NO WAIT , 806.0
B , S , NO WAIT , 1757.0
C , L , NO WAIT , 481.0
C , L , NO WAIT , 1506.0
B , L , NO WAIT , 25.0
A , S , NO WAIT , 2071.0
B , S , NO WAIT , 722.0
C , S , NO WAIT , 1562.0
C , L , NO WAIT , 1764.0
C , L , NO WAIT , 2079.0
A , L , NO WAIT , 360.0
C , L , NO WAIT , 1958.0
B , S , NO WAIT , 3218.0
A , L , NO WAIT , 350.0
A , S , NO WAIT , 2495.0
A , L , NO WAIT , 3034.0
A , S , NO WAIT , 171.0
C , L , NO WAIT , 2427.0
A , S , NO WAIT , 903.0
B , L , NO WAIT , 2636.0
A , L , NO WAIT , 1595.0
C , L , NO WAIT , 3169.0
B , L , NO WAIT , 3165.0
C , S , NO WAIT , 197.0
A , L , NO WAIT , 2030.0
C , L , NO WAIT , 2126.0
A , S , NO WAIT , 2733.0
C , S , NO WAIT , 2837.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
400.76611140610055 , 0.043796140157363946 , 0.0 , 14740000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
A , S , NO WAIT , 3520.0
C , L , NO WAIT , 1751.0
A , S , NO WAIT , 997.0
A , L , NO WAIT , 1396.0
C , L , NO WAIT , 693.0
B , S , NO WAIT , 2870.0
C , L , NO WAIT , 399.0
C , S , NO WAIT , 3470.0
C , S , NO WAIT , 999.0
A , L , NO WAIT , 369.0
C , L , NO WAIT , 3124.0
A , L , NO WAIT , 2711.0
A , S , NO WAIT , 3005.0
C , S , NO WAIT , 2028.0
